,Date,Name,Team,Position,Opp,Home/Away,Line,Moneyline,Projection,Diff,Pick,Result,over_under,seven_day_accuracy,successful_pick,Matches
7112,2022-01-21,Nassir Little,POR,F,BOS,@,10.5,-120,9.8,-0.7,10.5,7.0,u,0.59,1,"[('Nassir Little', 100), ('Nassir Little', 100)]"
7113,2022-01-23,Nassir Little,POR,F,TOR,@,11.5,-113,9.65,-1.85,11.5,19.0,u,0.55,0,"[('Nassir Little', 100), ('Nassir Little', 100)]"
7114,2022-01-25,Nassir Little,POR,F,MIN,vs.,10.5,-135,12.0,1.5,10.5,20.0,o,0.48,1,"[('Nassir Little', 100), ('Nassir Little', 100)]"
7115,2021-10-20,Naz Reid,MIN,C,HOU,vs.,9.5,-105,9.3,-0.2,9.5,5.0,u,0.33,1,"[('Naz Reid', 100), ('Naz Reid', 100)]"
7116,2021-10-25,Naz Reid,MIN,C,NOR,vs.,10.5,-125,9.14,-1.36,10.5,2.0,u,0.45,1,"[('Naz Reid', 100), ('Naz Reid', 100)]"
7117,2021-10-30,Naz Reid,MIN,C,DEN,vs.,6.5,-105,8.61,2.11,6.5,12.0,o,0.45,1,"[('Naz Reid', 100), ('Naz Reid', 100)]"
7118,2021-11-01,Naz Reid,MIN,C,ORL,vs.,8.5,-115,8.83,0.33,8.5,10.0,o,0.52,1,"[('Naz Reid', 100), ('Naz Reid', 100)]"
7119,2021-11-08,Naz Reid,MIN,C,MEM,@,7.5,-110,9.36,1.86,7.5,8.0,o,0.44,1,"[('Naz Reid', 100), ('Naz Reid', 100)]"
7120,2021-11-10,Naz Reid,MIN,C,GSW,@,7.5,-110,7.6,0.1,7.5,16.0,o,0.45,1,"[('Naz Reid', 100), ('Naz Reid', 100)]"
7121,2021-11-12,Naz Reid,MIN,C,LAL,@,9.5,100,9.58,0.08,9.5,12.0,o,0.46,1,"[('Naz Reid', 100), ('Naz Reid', 100)]"
7122,2021-11-13,Naz Reid,MIN,C,LAC,@,9.5,-128,8.66,-0.84,9.5,7.0,u,0.49,1,"[('Naz Reid', 100), ('Naz Reid', 100)]"
7123,2021-11-17,Naz Reid,MIN,C,SAC,vs.,8.5,-115,9.28,0.78,8.5,8.0,o,0.5,0,"[('Naz Reid', 100), ('Naz Reid', 100)]"
7124,2021-11-26,Naz Reid,MIN,C,CHA,@,7.5,-130,9.27,1.77,7.5,5.0,o,0.4,0,"[('Naz Reid', 100), ('Naz Reid', 100)]"
7125,2021-12-01,Naz Reid,MIN,C,WAS,@,9.5,-128,8.59,-0.91,9.5,13.0,u,0.49,0,"[('Naz Reid', 100), ('Naz Reid', 100)]"
7126,2021-12-03,Naz Reid,MIN,C,BKN,@,14.5,-125,8.63,-5.87,14.5,19.0,u,0.55,0,"[('Naz Reid', 100), ('Naz Reid', 100)]"
7127,2021-12-08,Naz Reid,MIN,C,UTH,vs.,8.5,-110,8.7,0.2,8.5,8.0,o,0.55,0,"[('Naz Reid', 100), ('Naz Reid', 100)]"
7128,2021-12-10,Naz Reid,MIN,C,CLE,vs.,8.5,-128,8.41,-0.09,8.5,8.0,u,0.51,1,"[('Naz Reid', 100), ('Naz Reid', 100)]"
7129,2021-12-12,Naz Reid,MIN,C,POR,@,7.5,-110,9.18,1.68,7.5,6.0,o,0.48,0,"[('Naz Reid', 100), ('Naz Reid', 100)]"
7130,2021-12-15,Naz Reid,MIN,C,DEN,@,6.5,-110,4.9,-1.6,6.5,6.0,u,0.57,1,"[('Naz Reid', 100), ('Naz Reid', 100)]"
7131,2021-12-17,Naz Reid,MIN,C,LAL,vs.,8.5,-110,9.34,0.84,8.5,4.0,o,0.57,0,"[('Naz Reid', 100), ('Naz Reid', 100)]"
7132,2021-12-19,Naz Reid,MIN,C,DAL,vs.,7.5,-111,11.1,3.6,7.5,8.0,o,0.63,1,"[('Naz Reid', 100), ('Naz Reid', 100)]"
7133,2021-12-21,Naz Reid,MIN,C,DAL,@,11.5,-105,11.0,-0.5,11.5,11.0,u,0.63,1,"[('Naz Reid', 100), ('Naz Reid', 100)]"
7134,2021-12-23,Naz Reid,MIN,C,UTH,@,16.5,-125,20.3,3.8,16.5,17.0,o,0.61,1,"[('Naz Reid', 100), ('Naz Reid', 100)]"
7135,2021-12-31,Naz Reid,MIN,C,UTH,@,14.5,-130,10.9,-3.6,14.5,7.0,u,0.57,1,"[('Naz Reid', 100), ('Naz Reid', 100)]"
7136,2022-01-02,Naz Reid,MIN,C,LAL,@,12.5,-125,9.0,-3.5,12.5,23.0,u,0.56,0,"[('Naz Reid', 100), ('Naz Reid', 100)]"
7137,2022-01-03,Naz Reid,MIN,C,LAC,@,13.5,100,8.77,-4.73,13.5,13.0,u,0.57,1,"[('Naz Reid', 100), ('Naz Reid', 100)]"
7138,2022-01-09,Naz Reid,MIN,C,HOU,@,7.5,-125,11.2,3.7,7.5,2.0,o,0.61,0,"[('Naz Reid', 100), ('Naz Reid', 100)]"
7139,2021-10-19,Nemanja Bjelica,GSW,F,LAL,@,6.5,-120,6.87,0.37,6.5,15.0,o,0.5,1,"[('Nemanja Bjelica', 100), ('Nemanja Bjelica', 100)]"
7140,2021-10-21,Nemanja Bjelica,GSW,F,LAC,vs.,8.5,105,6.93,-1.57,8.5,6.0,u,0.47,1,"[('Nemanja Bjelica', 100), ('Nemanja Bjelica', 100)]"
7141,2021-10-26,Nemanja Bjelica,GSW,F,OKC,@,5.5,-128,7.49,1.99,5.5,2.0,o,0.43,0,"[('Nemanja Bjelica', 100), ('Nemanja Bjelica', 100)]"
7142,2021-11-07,Nemanja Bjelica,GSW,F,HOU,vs.,6.5,-115,7.59,1.09,6.5,9.0,o,0.46,1,"[('Nemanja Bjelica', 100), ('Nemanja Bjelica', 100)]"
7143,2021-11-08,Nemanja Bjelica,GSW,F,ATL,vs.,6.5,105,7.39,0.89,6.5,7.0,o,0.44,1,"[('Nemanja Bjelica', 100), ('Nemanja Bjelica', 100)]"
7144,2021-11-10,Nemanja Bjelica,GSW,F,MIN,vs.,6.5,-125,5.3,-1.2,6.5,9.0,u,0.45,0,"[('Nemanja Bjelica', 100), ('Nemanja Bjelica', 100)]"
7145,2021-11-16,Nemanja Bjelica,GSW,F,BKN,@,4.5,-133,6.9,2.4,4.5,0.0,o,0.48,0,"[('Nemanja Bjelica', 100), ('Nemanja Bjelica', 100)]"
7146,2021-11-18,Nemanja Bjelica,GSW,F,CLE,@,5.5,-125,6.66,1.16,5.5,14.0,o,0.55,1,"[('Nemanja Bjelica', 100), ('Nemanja Bjelica', 100)]"
7147,2021-11-19,Nemanja Bjelica,GSW,F,DET,@,9.5,-115,7.23,-2.27,9.5,14.0,u,0.56,0,"[('Nemanja Bjelica', 100), ('Nemanja Bjelica', 100)]"
7148,2021-11-21,Nemanja Bjelica,GSW,F,TOR,vs.,6.5,-135,7.07,0.57,6.5,1.0,o,0.55,0,"[('Nemanja Bjelica', 100), ('Nemanja Bjelica', 100)]"
7149,2021-11-24,Nemanja Bjelica,GSW,F,PHI,vs.,5.5,-128,6.99,1.49,5.5,2.0,o,0.46,0,"[('Nemanja Bjelica', 100), ('Nemanja Bjelica', 100)]"
7150,2021-11-26,Nemanja Bjelica,GSW,F,POR,vs.,7.5,-133,7.26,-0.24,7.5,3.0,u,0.4,1,"[('Nemanja Bjelica', 100), ('Nemanja Bjelica', 100)]"
7151,2021-11-30,Nemanja Bjelica,GSW,F,PHO,@,4.5,-105,6.89,2.39,4.5,4.0,o,0.51,0,"[('Nemanja Bjelica', 100), ('Nemanja Bjelica', 100)]"
7152,2021-12-04,Nemanja Bjelica,GSW,F,SAS,vs.,7.5,-110,7.05,-0.45,7.5,9.0,u,0.55,0,"[('Nemanja Bjelica', 100), ('Nemanja Bjelica', 100)]"
7153,2021-12-06,Nemanja Bjelica,GSW,F,ORL,vs.,5.5,-125,5.9,0.4,5.5,10.0,o,0.51,1,"[('Nemanja Bjelica', 100), ('Nemanja Bjelica', 100)]"
7154,2021-12-08,Nemanja Bjelica,GSW,F,POR,vs.,6.5,105,9.5,3.0,6.5,8.0,o,0.55,1,"[('Nemanja Bjelica', 100), ('Nemanja Bjelica', 100)]"
7155,2021-12-13,Nemanja Bjelica,GSW,F,IND,@,5.5,-133,6.9,1.4,5.5,3.0,o,0.49,0,"[('Nemanja Bjelica', 100), ('Nemanja Bjelica', 100)]"
7156,2021-12-14,Nemanja Bjelica,GSW,F,NYK,@,5.5,-110,8.9,3.4,5.5,14.0,o,0.53,1,"[('Nemanja Bjelica', 100), ('Nemanja Bjelica', 100)]"
7157,2021-12-17,Nemanja Bjelica,GSW,F,BOS,@,6.5,-105,7.04,0.54,6.5,7.0,o,0.57,1,"[('Nemanja Bjelica', 100), ('Nemanja Bjelica', 100)]"
7158,2021-12-18,Nemanja Bjelica,GSW,F,TOR,@,13.5,-125,13.0,-0.5,13.5,10.0,u,0.59,1,"[('Nemanja Bjelica', 100), ('Nemanja Bjelica', 100)]"
7159,2021-12-20,Nemanja Bjelica,GSW,F,SAC,vs.,7.5,-130,7.59,0.09,7.5,4.0,o,0.66,0,"[('Nemanja Bjelica', 100), ('Nemanja Bjelica', 100)]"
7160,2021-12-23,Nemanja Bjelica,GSW,F,MEM,vs.,9.5,-115,9.4,-0.1,9.5,9.0,u,0.61,1,"[('Nemanja Bjelica', 100), ('Nemanja Bjelica', 100)]"
7161,2021-12-25,Nemanja Bjelica,GSW,F,PHO,@,10.5,-125,8.5,-2.0,10.5,10.0,u,0.6,1,"[('Nemanja Bjelica', 100), ('Nemanja Bjelica', 100)]"
7162,2021-12-28,Nemanja Bjelica,GSW,F,DEN,vs.,7.5,-128,8.3,0.8,7.5,5.0,o,0.58,0,"[('Nemanja Bjelica', 100), ('Nemanja Bjelica', 100)]"
7163,2022-01-01,Nemanja Bjelica,GSW,F,UTH,@,6.5,-110,7.6,1.1,6.5,4.0,o,0.57,0,"[('Nemanja Bjelica', 100), ('Nemanja Bjelica', 100)]"
7164,2022-01-05,Nemanja Bjelica,GSW,F,DAL,@,6.5,-128,6.3,-0.2,6.5,4.0,u,0.56,1,"[('Nemanja Bjelica', 100), ('Nemanja Bjelica', 100)]"
7165,2022-01-06,Nemanja Bjelica,GSW,F,NOR,@,6.5,-135,7.14,0.64,6.5,9.0,o,0.58,1,"[('Nemanja Bjelica', 100), ('Nemanja Bjelica', 100)]"
7166,2022-01-13,Nemanja Bjelica,GSW,F,MIL,@,4.5,-125,6.94,2.44,4.5,0.0,o,0.54,0,"[('Nemanja Bjelica', 100), ('Nemanja Bjelica', 100)]"
7167,2022-01-14,Nemanja Bjelica,GSW,F,CHI,@,6.5,105,6.78,0.28,6.5,6.0,o,0.53,0,"[('Nemanja Bjelica', 100), ('Nemanja Bjelica', 100)]"
7168,2022-01-16,Nemanja Bjelica,GSW,F,MIN,@,6.5,-115,7.0,0.5,6.5,6.0,o,0.57,0,"[('Nemanja Bjelica', 100), ('Nemanja Bjelica', 100)]"
7169,2022-01-18,Nemanja Bjelica,GSW,F,DET,vs.,5.5,-115,6.4,0.9,5.5,8.0,o,0.63,1,"[('Nemanja Bjelica', 100), ('Nemanja Bjelica', 100)]"
7170,2022-01-20,Nemanja Bjelica,GSW,F,IND,vs.,6.5,-125,5.5,-1.0,6.5,8.0,u,0.6,0,"[('Nemanja Bjelica', 100), ('Nemanja Bjelica', 100)]"
7171,2022-01-21,Nemanja Bjelica,GSW,F,HOU,vs.,6.5,-125,6.6,0.1,6.5,2.0,o,0.59,0,"[('Nemanja Bjelica', 100), ('Nemanja Bjelica', 100)]"
7172,2022-01-23,Nemanja Bjelica,GSW,F,UTH,vs.,5.5,-135,6.5,1.0,5.5,6.0,o,0.55,1,"[('Nemanja Bjelica', 100), ('Nemanja Bjelica', 100)]"
7173,2022-01-25,Nemanja Bjelica,GSW,F,DAL,vs.,6.5,-139,6.2,-0.3,6.5,10.0,u,0.48,0,"[('Nemanja Bjelica', 100), ('Nemanja Bjelica', 100)]"
7174,2021-11-07,Nerlens Noel,NYK,C,CLE,vs.,4.5,100,5.3,0.8,4.5,5.0,o,0.46,1,"[('Nerlens Noel', 100), ('Nerlens Noel', 100)]"
7175,2021-11-08,Nerlens Noel,NYK,C,PHI,@,4.5,-120,4.51,0.01,4.5,6.0,o,0.44,1,"[('Nerlens Noel', 100), ('Nerlens Noel', 100)]"
7176,2021-11-20,Nerlens Noel,NYK,C,HOU,vs.,4.5,-110,5.0,0.5,4.5,2.0,o,0.56,0,"[('Nerlens Noel', 100), ('Nerlens Noel', 100)]"
7177,2021-11-21,Nerlens Noel,NYK,C,CHI,@,5.5,-105,5.2,-0.3,5.5,6.0,u,0.55,0,"[('Nerlens Noel', 100), ('Nerlens Noel', 100)]"
7178,2021-11-23,Nerlens Noel,NYK,C,LAL,vs.,6.5,-127,6.0,-0.5,6.5,4.0,u,0.49,1,"[('Nerlens Noel', 100), ('Nerlens Noel', 100)]"
7179,2021-11-26,Nerlens Noel,NYK,C,PHO,vs.,4.5,-115,5.25,0.75,4.5,6.0,o,0.4,1,"[('Nerlens Noel', 100), ('Nerlens Noel', 100)]"
7180,2021-11-30,Nerlens Noel,NYK,C,BKN,@,3.5,-128,5.03,1.53,3.5,0.0,o,0.51,0,"[('Nerlens Noel', 100), ('Nerlens Noel', 100)]"
7181,2021-12-07,Nerlens Noel,NYK,C,SAS,@,4.5,-133,5.09,0.59,4.5,2.0,o,0.52,0,"[('Nerlens Noel', 100), ('Nerlens Noel', 100)]"
7182,2021-12-10,Nerlens Noel,NYK,C,TOR,@,4.5,-105,3.8,-0.7,4.5,6.0,u,0.51,0,"[('Nerlens Noel', 100), ('Nerlens Noel', 100)]"
7183,2021-12-12,Nerlens Noel,NYK,C,MIL,vs.,4.5,-125,4.59,0.09,4.5,0.0,o,0.48,0,"[('Nerlens Noel', 100), ('Nerlens Noel', 100)]"
7184,2021-12-14,Nerlens Noel,NYK,C,GSW,vs.,4.5,110,4.38,-0.12,4.5,3.0,u,0.53,1,"[('Nerlens Noel', 100), ('Nerlens Noel', 100)]"
7185,2021-12-16,Nerlens Noel,NYK,C,HOU,@,5.5,-122,4.9,-0.6,5.5,0.0,u,0.56,1,"[('Nerlens Noel', 100), ('Nerlens Noel', 100)]"
7186,2021-12-18,Nerlens Noel,NYK,C,BOS,@,4.5,-120,5.1,0.6,4.5,4.0,o,0.59,0,"[('Nerlens Noel', 100), ('Nerlens Noel', 100)]"
7187,2021-12-21,Nerlens Noel,NYK,C,DET,vs.,4.5,-127,5.4,0.9,4.5,2.0,o,0.63,0,"[('Nerlens Noel', 100), ('Nerlens Noel', 100)]"
7188,2022-01-24,Nerlens Noel,NYK,C,CLE,@,4.5,-110,4.7,0.2,4.5,2.0,o,0.51,0,"[('Nerlens Noel', 100), ('Nerlens Noel', 100)]"
7189,2021-10-24,Nic Claxton,BKN,F,CHA,vs.,7.5,-113,6.02,-1.48,7.5,5.0,u,0.43,1,"[('Nic Claxton', 100), ('Nic Claxton', 100)]"
7190,2021-10-25,Nic Claxton,BKN,F,WAS,vs.,4.5,-130,6.57,2.07,4.5,6.0,o,0.45,1,"[('Nic Claxton', 100), ('Nic Claxton', 100)]"
7191,2021-12-08,Nic Claxton,BKN,F,HOU,@,8.5,-120,6.3,-2.2,8.5,8.0,u,0.55,1,"[('Nic Claxton', 100), ('Nic Claxton', 100)]"
7192,2021-12-12,Nic Claxton,BKN,F,DET,@,4.5,-125,9.7,5.2,4.5,2.0,o,0.48,0,"[('Nic Claxton', 100), ('Nic Claxton', 100)]"
7193,2021-12-14,Nic Claxton,BKN,F,TOR,vs.,9.5,-105,9.7,0.2,9.5,16.0,o,0.53,1,"[('Nic Claxton', 100), ('Nic Claxton', 100)]"
7194,2021-12-16,Nic Claxton,BKN,F,PHI,vs.,8.5,105,8.7,0.2,8.5,17.0,o,0.56,1,"[('Nic Claxton', 100), ('Nic Claxton', 100)]"
7195,2021-12-25,Nic Claxton,BKN,F,LAL,@,9.5,-113,6.56,-2.94,9.5,9.0,u,0.6,1,"[('Nic Claxton', 100), ('Nic Claxton', 100)]"
7196,2021-12-27,Nic Claxton,BKN,F,LAC,@,9.5,-113,6.04,-3.46,9.5,18.0,u,0.57,0,"[('Nic Claxton', 100), ('Nic Claxton', 100)]"
7197,2022-01-03,Nic Claxton,BKN,F,MEM,vs.,10.5,-125,6.55,-3.95,10.5,11.0,u,0.57,0,"[('Nic Claxton', 100), ('Nic Claxton', 100)]"
7198,2022-01-09,Nic Claxton,BKN,F,SAS,vs.,10.5,100,9.4,-1.1,10.5,16.0,u,0.61,0,"[('Nic Claxton', 100), ('Nic Claxton', 100)]"
7199,2022-01-10,Nic Claxton,BKN,F,POR,@,10.5,-125,10.4,-0.1,10.5,2.0,u,0.6,1,"[('Nic Claxton', 100), ('Nic Claxton', 100)]"
7200,2021-11-10,Nick Richards,CHA,C,MEM,@,4.5,-130,5.4,0.9,4.5,4.0,o,0.45,0,"[('Nick Richards', 100), ('Nick Richards', 100)]"
7201,2021-11-12,Nick Richards,CHA,C,NYK,vs.,3.5,150,3.35,-0.15,3.5,5.0,u,0.46,0,"[('Nick Richards', 100), ('Nick Richards', 100)]"
7202,2021-12-08,Nick Richards,CHA,C,PHI,vs.,4.5,-140,5.4,0.9,4.5,8.0,o,0.55,1,"[('Nick Richards', 100), ('Nick Richards', 100)]"
7203,2021-12-13,Nick Richards,CHA,C,DAL,@,5.5,-115,3.63,-1.88,5.5,0.0,u,0.49,1,"[('Nick Richards', 100), ('Nick Richards', 100)]"
7204,2021-10-20,Nickeil Alexander-Walker,NOR,G,PHI,vs.,14.5,-105,12.65,-1.85,14.5,23.0,u,0.33,0,"[('Nickeil Alexander-Walker', 100), ('Nickeil Alexander-Walker', 100)]"
7205,2021-10-22,Nickeil Alexander-Walker,NOR,G,CHI,@,16.5,-113,14.59,-1.91,16.5,15.0,u,0.47,1,"[('Nickeil Alexander-Walker', 100), ('Nickeil Alexander-Walker', 100)]"
7206,2021-10-23,Nickeil Alexander-Walker,NOR,G,MIN,@,16.5,-136,14.73,-1.77,16.5,14.0,u,0.45,1,"[('Nickeil Alexander-Walker', 100), ('Nickeil Alexander-Walker', 100)]"
7207,2021-10-25,Nickeil Alexander-Walker,NOR,G,MIN,@,16.5,100,15.63,-0.87,16.5,17.0,u,0.45,0,"[('Nickeil Alexander-Walker', 100), ('Nickeil Alexander-Walker', 100)]"
7208,2021-10-27,Nickeil Alexander-Walker,NOR,G,ATL,vs.,15.5,-113,15.7,0.2,15.5,6.0,o,0.45,0,"[('Nickeil Alexander-Walker', 100), ('Nickeil Alexander-Walker', 100)]"
7209,2021-10-29,Nickeil Alexander-Walker,NOR,G,SAC,vs.,16.5,-121,15.86,-0.64,16.5,11.0,u,0.45,1,"[('Nickeil Alexander-Walker', 100), ('Nickeil Alexander-Walker', 100)]"
7210,2021-10-30,Nickeil Alexander-Walker,NOR,G,NYK,vs.,16.5,-115,12.32,-4.18,16.5,13.0,u,0.45,1,"[('Nickeil Alexander-Walker', 100), ('Nickeil Alexander-Walker', 100)]"
7211,2021-11-02,Nickeil Alexander-Walker,NOR,G,PHO,@,17.5,-120,13.54,-3.96,17.5,10.0,u,0.55,1,"[('Nickeil Alexander-Walker', 100), ('Nickeil Alexander-Walker', 100)]"
7212,2021-11-03,Nickeil Alexander-Walker,NOR,G,SAC,@,16.5,-115,13.89,-2.6,16.5,16.0,u,0.55,1,"[('Nickeil Alexander-Walker', 100), ('Nickeil Alexander-Walker', 100)]"
7213,2021-11-05,Nickeil Alexander-Walker,NOR,G,GSW,@,16.5,-105,14.27,-2.23,16.5,8.0,u,0.49,1,"[('Nickeil Alexander-Walker', 100), ('Nickeil Alexander-Walker', 100)]"
7214,2021-11-08,Nickeil Alexander-Walker,NOR,G,DAL,@,15.5,-118,13.63,-1.86,15.5,18.0,u,0.44,0,"[('Nickeil Alexander-Walker', 100), ('Nickeil Alexander-Walker', 100)]"
7215,2021-11-10,Nickeil Alexander-Walker,NOR,G,OKC,vs.,17.5,-115,15.05,-2.45,17.5,33.0,u,0.45,0,"[('Nickeil Alexander-Walker', 100), ('Nickeil Alexander-Walker', 100)]"
7216,2021-11-12,Nickeil Alexander-Walker,NOR,G,BKN,vs.,17.5,-125,14.01,-3.49,17.5,16.0,u,0.46,1,"[('Nickeil Alexander-Walker', 100), ('Nickeil Alexander-Walker', 100)]"
7217,2021-11-13,Nickeil Alexander-Walker,NOR,G,MEM,vs.,15.5,-110,15.66,0.16,15.5,21.0,o,0.49,1,"[('Nickeil Alexander-Walker', 100), ('Nickeil Alexander-Walker', 100)]"
7218,2021-11-15,Nickeil Alexander-Walker,NOR,G,WAS,@,15.5,-143,14.67,-0.83,15.5,4.0,u,0.47,1,"[('Nickeil Alexander-Walker', 100), ('Nickeil Alexander-Walker', 100)]"
7219,2021-11-17,Nickeil Alexander-Walker,NOR,G,MIA,@,13.5,-117,13.0,-0.5,13.5,24.0,u,0.5,0,"[('Nickeil Alexander-Walker', 100), ('Nickeil Alexander-Walker', 100)]"
7220,2021-11-19,Nickeil Alexander-Walker,NOR,G,LAC,vs.,15.5,-111,14.49,-1.01,15.5,8.0,u,0.56,1,"[('Nickeil Alexander-Walker', 100), ('Nickeil Alexander-Walker', 100)]"
7221,2021-11-20,Nickeil Alexander-Walker,NOR,G,IND,@,14.5,-127,13.2,-1.3,14.5,6.0,u,0.56,1,"[('Nickeil Alexander-Walker', 100), ('Nickeil Alexander-Walker', 100)]"
7222,2021-11-22,Nickeil Alexander-Walker,NOR,G,MIN,vs.,11.5,-120,14.33,2.83,11.5,14.0,o,0.53,1,"[('Nickeil Alexander-Walker', 100), ('Nickeil Alexander-Walker', 100)]"
7223,2021-11-24,Nickeil Alexander-Walker,NOR,G,WAS,vs.,12.5,-115,13.2,0.7,12.5,12.0,o,0.46,0,"[('Nickeil Alexander-Walker', 100), ('Nickeil Alexander-Walker', 100)]"
7224,2021-11-27,Nickeil Alexander-Walker,NOR,G,UTH,@,11.5,-105,12.31,0.81,11.5,10.0,o,0.42,0,"[('Nickeil Alexander-Walker', 100), ('Nickeil Alexander-Walker', 100)]"
7225,2021-11-29,Nickeil Alexander-Walker,NOR,G,LAC,@,11.5,100,12.0,0.5,11.5,7.0,o,0.49,0,"[('Nickeil Alexander-Walker', 100), ('Nickeil Alexander-Walker', 100)]"
7226,2021-12-05,Nickeil Alexander-Walker,NOR,G,HOU,@,13.5,-110,13.6,0.1,13.5,10.0,o,0.53,0,"[('Nickeil Alexander-Walker', 100), ('Nickeil Alexander-Walker', 100)]"
7227,2021-12-08,Nickeil Alexander-Walker,NOR,G,DEN,vs.,11.5,-120,12.3,0.8,11.5,15.0,o,0.55,1,"[('Nickeil Alexander-Walker', 100), ('Nickeil Alexander-Walker', 100)]"
7228,2021-12-10,Nickeil Alexander-Walker,NOR,G,DET,vs.,11.5,-115,13.61,2.11,11.5,14.0,o,0.51,1,"[('Nickeil Alexander-Walker', 100), ('Nickeil Alexander-Walker', 100)]"
7229,2021-12-12,Nickeil Alexander-Walker,NOR,G,SAS,@,11.5,-113,11.2,-0.3,11.5,15.0,u,0.48,0,"[('Nickeil Alexander-Walker', 100), ('Nickeil Alexander-Walker', 100)]"
7230,2021-12-15,Nickeil Alexander-Walker,NOR,G,OKC,@,12.5,-115,11.1,-1.4,12.5,8.0,u,0.57,1,"[('Nickeil Alexander-Walker', 100), ('Nickeil Alexander-Walker', 100)]"
7231,2021-12-17,Nickeil Alexander-Walker,NOR,G,MIL,vs.,11.5,-105,11.3,-0.2,11.5,12.0,u,0.57,0,"[('Nickeil Alexander-Walker', 100), ('Nickeil Alexander-Walker', 100)]"
7232,2021-12-21,Nickeil Alexander-Walker,NOR,G,POR,vs.,13.5,-128,11.2,-2.3,13.5,27.0,u,0.63,0,"[('Nickeil Alexander-Walker', 100), ('Nickeil Alexander-Walker', 100)]"
7233,2022-01-01,Nickeil Alexander-Walker,NOR,G,MIL,@,13.5,-105,12.2,-1.3,13.5,13.0,u,0.57,1,"[('Nickeil Alexander-Walker', 100), ('Nickeil Alexander-Walker', 100)]"
7234,2022-01-04,Nickeil Alexander-Walker,NOR,G,PHO,vs.,12.5,-115,12.56,0.07,12.5,5.0,o,0.55,0,"[('Nickeil Alexander-Walker', 100), ('Nickeil Alexander-Walker', 100)]"
7235,2022-01-06,Nickeil Alexander-Walker,NOR,G,GSW,vs.,11.5,-120,12.39,0.89,11.5,7.0,o,0.58,0,"[('Nickeil Alexander-Walker', 100), ('Nickeil Alexander-Walker', 100)]"
7236,2022-01-09,Nickeil Alexander-Walker,NOR,G,TOR,@,12.5,100,12.47,-0.03,12.5,11.0,u,0.61,1,"[('Nickeil Alexander-Walker', 100), ('Nickeil Alexander-Walker', 100)]"
7237,2022-01-11,Nickeil Alexander-Walker,NOR,G,MIN,vs.,10.5,100,8.4,-2.1,10.5,9.0,u,0.57,1,"[('Nickeil Alexander-Walker', 100), ('Nickeil Alexander-Walker', 100)]"
7238,2022-01-13,Nickeil Alexander-Walker,NOR,G,LAC,vs.,10.5,-128,12.07,1.57,10.5,6.0,o,0.54,0,"[('Nickeil Alexander-Walker', 100), ('Nickeil Alexander-Walker', 100)]"
7239,2022-01-15,Nickeil Alexander-Walker,NOR,G,BKN,@,10.5,-115,10.3,-0.2,10.5,10.0,u,0.53,1,"[('Nickeil Alexander-Walker', 100), ('Nickeil Alexander-Walker', 100)]"
7240,2022-01-17,Nickeil Alexander-Walker,NOR,G,BOS,@,10.5,-105,12.1,1.59,10.5,9.0,o,0.58,0,"[('Nickeil Alexander-Walker', 100), ('Nickeil Alexander-Walker', 100)]"
7241,2022-01-24,Nickeil Alexander-Walker,NOR,G,IND,vs.,13.5,-120,12.6,-0.9,13.5,14.0,u,0.51,0,"[('Nickeil Alexander-Walker', 100), ('Nickeil Alexander-Walker', 100)]"
7242,2022-01-25,Nickeil Alexander-Walker,NOR,G,PHI,@,18.5,-104,15.8,-2.7,18.5,31.0,u,0.48,0,"[('Nickeil Alexander-Walker', 100), ('Nickeil Alexander-Walker', 100)]"
7243,2021-10-25,Nicolas Batum,LAC,G,POR,vs.,6.5,-115,8.03,1.53,6.5,2.0,o,0.45,0,"[('Nicolas Batum', 100), ('Nicolas Batum', 100)]"
7244,2021-10-27,Nicolas Batum,LAC,G,CLE,vs.,8.5,-127,6.6,-1.9,8.5,16.0,u,0.45,0,"[('Nicolas Batum', 100), ('Nicolas Batum', 100)]"
7245,2021-10-29,Nicolas Batum,LAC,G,POR,@,8.5,-110,8.37,-0.13,8.5,2.0,u,0.45,1,"[('Nicolas Batum', 100), ('Nicolas Batum', 100)]"
7246,2021-11-01,Nicolas Batum,LAC,G,OKC,vs.,8.5,100,7.14,-1.36,8.5,14.0,u,0.52,0,"[('Nicolas Batum', 100), ('Nicolas Batum', 100)]"
7247,2021-11-03,Nicolas Batum,LAC,G,MIN,@,8.5,-113,9.34,0.84,8.5,20.0,o,0.55,1,"[('Nicolas Batum', 100), ('Nicolas Batum', 100)]"
7248,2021-11-05,Nicolas Batum,LAC,G,MIN,@,9.5,100,9.67,0.17,9.5,12.0,o,0.49,1,"[('Nicolas Batum', 100), ('Nicolas Batum', 100)]"
7249,2021-11-07,Nicolas Batum,LAC,G,CHA,vs.,9.5,-128,8.8,-0.69,9.5,16.0,u,0.46,0,"[('Nicolas Batum', 100), ('Nicolas Batum', 100)]"
7250,2021-11-09,Nicolas Batum,LAC,G,POR,vs.,9.5,-105,9.32,-0.18,9.5,22.0,u,0.44,0,"[('Nicolas Batum', 100), ('Nicolas Batum', 100)]"
7251,2021-11-11,Nicolas Batum,LAC,G,MIA,vs.,10.5,-113,8.74,-1.76,10.5,6.0,u,0.46,1,"[('Nicolas Batum', 100), ('Nicolas Batum', 100)]"
