,Date,Name,Team,Position,Opp,Home/Away,Line,Moneyline,Projection,Diff,Pick,Result,over_under,seven_day_accuracy,successful_pick
8543,2021-11-07,Stephen Curry,GSW,G,HOU,vs.,30.5,-113,26.75,-3.75,30.5,20.0,u,0.46,1
8544,2021-11-08,Stephen Curry,GSW,G,ATL,vs.,29.5,-125,30.06,0.56,29.5,50.0,o,0.44,1
8545,2021-11-10,Stephen Curry,GSW,G,MIN,vs.,32.5,-130,30.06,-2.44,32.5,25.0,u,0.45,1
8546,2021-11-12,Stephen Curry,GSW,G,CHI,vs.,32.5,-120,28.1,-4.4,32.5,40.0,u,0.46,0
8547,2021-11-14,Stephen Curry,GSW,G,CHA,@,29.5,-113,30.2,0.7,29.5,24.0,o,0.47,0
8548,2021-11-16,Stephen Curry,GSW,G,BKN,@,30.5,-105,30.45,-0.05,30.5,37.0,u,0.48,0
8549,2021-11-18,Stephen Curry,GSW,G,CLE,@,27.5,-120,28.63,1.13,27.5,40.0,o,0.55,1
8550,2021-11-21,Stephen Curry,GSW,G,TOR,vs.,29.5,-104,29.8,0.3,29.5,12.0,o,0.55,0
8551,2021-11-24,Stephen Curry,GSW,G,PHI,vs.,28.5,-115,29.65,1.15,28.5,25.0,o,0.46,0
8552,2021-11-26,Stephen Curry,GSW,G,POR,vs.,29.5,-113,31.07,1.57,29.5,32.0,o,0.4,1
8553,2021-11-28,Stephen Curry,GSW,G,LAC,@,28.5,-120,30.88,2.38,28.5,33.0,o,0.48,1
8554,2021-11-30,Stephen Curry,GSW,G,PHO,@,29.5,-115,32.02,2.52,29.5,12.0,o,0.51,0
8555,2021-12-03,Stephen Curry,GSW,G,PHO,vs.,28.5,-115,30.1,1.6,28.5,23.0,o,0.55,0
8556,2021-12-04,Stephen Curry,GSW,G,SAS,vs.,29.5,-113,29.43,-0.07,29.5,27.0,u,0.55,1
8557,2021-12-06,Stephen Curry,GSW,G,ORL,vs.,28.5,-113,30.7,2.2,28.5,31.0,o,0.51,1
8558,2021-12-08,Stephen Curry,GSW,G,POR,vs.,28.5,-125,29.3,0.8,28.5,22.0,o,0.55,0
8559,2021-12-11,Stephen Curry,GSW,G,PHI,@,29.5,-125,27.4,-2.1,29.5,18.0,u,0.51,1
8560,2021-12-13,Stephen Curry,GSW,G,IND,@,27.5,-105,30.93,3.42,27.5,26.0,o,0.49,0
8561,2021-12-14,Stephen Curry,GSW,G,NYK,@,26.5,-115,29.8,3.3,26.5,22.0,o,0.53,0
8562,2021-12-17,Stephen Curry,GSW,G,BOS,@,29.5,-105,31.16,1.66,29.5,30.0,o,0.57,1
8563,2021-12-20,Stephen Curry,GSW,G,SAC,vs.,32.5,-107,27.41,-5.09,32.5,30.0,u,0.66,1
8564,2021-12-23,Stephen Curry,GSW,G,MEM,vs.,30.5,-113,30.57,0.07,30.5,46.0,o,0.61,1
8565,2021-12-25,Stephen Curry,GSW,G,PHO,@,30.5,-113,29.55,-0.95,30.5,33.0,u,0.6,0
8566,2021-12-28,Stephen Curry,GSW,G,DEN,vs.,30.5,-113,30.1,-0.4,30.5,23.0,u,0.58,1
8567,2022-01-01,Stephen Curry,GSW,G,UTH,@,28.5,-113,29.3,0.8,28.5,28.0,o,0.57,0
8568,2022-01-03,Stephen Curry,GSW,G,MIA,vs.,28.5,-117,24.73,-3.77,28.5,9.0,u,0.57,1
8569,2022-01-05,Stephen Curry,GSW,G,DAL,@,26.5,-115,27.0,0.5,26.5,14.0,o,0.56,0
8570,2022-01-09,Stephen Curry,GSW,G,CLE,vs.,26.5,-105,26.4,-0.1,26.5,28.0,u,0.61,0
8571,2022-01-11,Stephen Curry,GSW,G,MEM,@,26.5,-110,29.7,3.2,26.5,27.0,o,0.57,1
8572,2022-01-13,Stephen Curry,GSW,G,MIL,@,26.5,-105,27.3,0.8,26.5,12.0,o,0.54,0
8573,2022-01-14,Stephen Curry,GSW,G,CHI,@,26.5,-120,29.0,2.5,26.5,19.0,o,0.53,0
8574,2022-01-18,Stephen Curry,GSW,G,DET,vs.,25.5,-106,24.8,-0.7,25.5,18.0,u,0.63,1
8575,2022-01-20,Stephen Curry,GSW,G,IND,vs.,23.5,-115,27.6,4.1,23.5,39.0,o,0.6,1
8576,2022-01-21,Stephen Curry,GSW,G,HOU,vs.,25.5,-115,29.8,4.3,25.5,22.0,o,0.59,0
8577,2022-01-23,Stephen Curry,GSW,G,UTH,vs.,26.5,-110,28.3,1.8,26.5,13.0,o,0.55,0
8578,2022-01-25,Stephen Curry,GSW,G,DAL,vs.,24.5,-105,26.9,2.4,24.5,18.0,o,0.48,0
8579,2021-12-23,Sterling Brown,DAL,G,MIL,vs.,10.5,-130,9.4,-1.1,10.5,10.0,u,0.61,1
8580,2021-12-25,Sterling Brown,DAL,G,UTH,@,9.5,-110,10.9,1.4,9.5,9.0,o,0.6,0
8581,2021-10-20,Steven Adams,MEM,C,CLE,vs.,8.5,100,9.46,0.96,8.5,8.0,o,0.33,0
8582,2021-10-23,Steven Adams,MEM,C,LAC,@,8.5,111,9.82,1.32,8.5,17.0,o,0.45,1
8583,2021-10-24,Steven Adams,MEM,C,LAL,@,8.5,-113,8.78,0.28,8.5,14.0,o,0.43,1
8584,2021-10-27,Steven Adams,MEM,C,POR,@,9.5,100,10.0,0.5,9.5,4.0,o,0.45,0
8585,2021-10-28,Steven Adams,MEM,C,GSW,@,8.5,-105,9.23,0.73,8.5,12.0,o,0.42,1
8586,2021-10-30,Steven Adams,MEM,C,MIA,vs.,8.5,-106,9.48,0.98,8.5,6.0,o,0.45,0
8587,2021-11-01,Steven Adams,MEM,C,DEN,vs.,8.5,100,9.02,0.52,8.5,6.0,o,0.52,0
8588,2021-11-03,Steven Adams,MEM,C,DEN,vs.,7.5,-133,7.9,0.4,7.5,8.0,o,0.55,1
8589,2021-11-05,Steven Adams,MEM,C,WAS,@,9.5,100,9.86,0.36,9.5,5.0,o,0.49,0
8590,2021-11-08,Steven Adams,MEM,C,MIN,vs.,8.5,-105,9.5,1.0,8.5,3.0,o,0.44,0
8591,2021-11-10,Steven Adams,MEM,C,CHA,vs.,7.5,-127,7.9,0.4,7.5,9.0,o,0.45,1
8592,2021-11-12,Steven Adams,MEM,C,PHO,vs.,8.5,-105,9.79,1.29,8.5,5.0,o,0.46,0
8593,2021-11-13,Steven Adams,MEM,C,NOR,@,6.5,-128,8.88,2.38,6.5,15.0,o,0.49,1
8594,2021-11-15,Steven Adams,MEM,C,HOU,vs.,8.5,105,8.15,-0.35,8.5,2.0,u,0.47,1
8595,2021-11-18,Steven Adams,MEM,C,LAC,vs.,7.5,-105,9.21,1.71,7.5,2.0,o,0.55,0
8596,2021-11-20,Steven Adams,MEM,C,MIN,@,7.5,100,9.62,2.12,7.5,6.0,o,0.56,0
8597,2021-11-22,Steven Adams,MEM,C,UTH,@,7.5,-120,7.2,-0.3,7.5,2.0,u,0.53,1
8598,2021-11-24,Steven Adams,MEM,C,TOR,vs.,6.5,-134,7.6,1.1,6.5,2.0,o,0.46,0
8599,2021-11-26,Steven Adams,MEM,C,ATL,vs.,5.5,-128,8.43,2.93,5.5,2.0,o,0.4,0
8600,2021-11-28,Steven Adams,MEM,C,SAC,vs.,6.5,105,7.1,0.6,6.5,3.0,o,0.48,0
8601,2021-11-30,Steven Adams,MEM,C,TOR,@,5.5,-135,7.3,1.8,5.5,4.0,o,0.51,0
8602,2021-12-02,Steven Adams,MEM,C,OKC,vs.,6.5,-110,8.03,1.53,6.5,9.0,o,0.54,1
8603,2021-12-04,Steven Adams,MEM,C,DAL,@,6.5,-113,7.89,1.39,6.5,11.0,o,0.55,1
8604,2021-12-06,Steven Adams,MEM,C,MIA,@,7.5,110,7.94,0.44,7.5,17.0,o,0.51,1
8605,2021-12-08,Steven Adams,MEM,C,DAL,vs.,7.5,-111,8.44,0.94,7.5,6.0,o,0.55,0
8606,2021-12-09,Steven Adams,MEM,C,LAL,vs.,7.5,-112,9.02,1.52,7.5,4.0,o,0.56,0
8607,2021-12-11,Steven Adams,MEM,C,HOU,vs.,8.5,-132,9.8,1.3,8.5,6.0,o,0.51,0
8608,2021-12-13,Steven Adams,MEM,C,PHI,vs.,6.5,-115,8.95,2.45,6.5,6.0,o,0.49,0
8609,2021-12-15,Steven Adams,MEM,C,POR,@,6.5,-121,9.28,2.78,6.5,10.0,o,0.57,1
8610,2021-12-17,Steven Adams,MEM,C,SAC,@,8.5,110,9.19,0.69,8.5,5.0,o,0.57,0
8611,2021-12-19,Steven Adams,MEM,C,POR,vs.,7.5,-113,9.23,1.73,7.5,13.0,o,0.63,1
8612,2021-12-20,Steven Adams,MEM,C,OKC,vs.,7.5,-120,8.29,0.79,7.5,3.0,o,0.66,0
8613,2021-12-23,Steven Adams,MEM,C,GSW,@,6.5,-113,7.9,1.4,6.5,0.0,o,0.61,0
8614,2021-12-26,Steven Adams,MEM,C,SAC,@,7.5,100,9.59,2.09,7.5,10.0,o,0.57,1
8615,2021-12-27,Steven Adams,MEM,C,PHO,@,7.5,-106,7.85,0.35,7.5,13.0,o,0.57,1
8616,2021-12-29,Steven Adams,MEM,C,LAL,vs.,7.5,-113,9.1,1.6,7.5,4.0,o,0.58,0
8617,2021-12-31,Steven Adams,MEM,C,SAS,vs.,7.5,-127,8.5,1.0,7.5,12.0,o,0.57,1
8618,2022-01-03,Steven Adams,MEM,C,BKN,@,7.5,-110,8.42,0.92,7.5,6.0,o,0.57,0
8619,2022-01-04,Steven Adams,MEM,C,CLE,@,6.5,-134,7.63,1.13,6.5,7.0,o,0.55,1
8620,2022-01-06,Steven Adams,MEM,C,DET,vs.,7.5,105,7.54,0.04,7.5,2.0,o,0.58,0
8621,2022-01-14,Steven Adams,MEM,C,DAL,vs.,6.5,105,8.19,1.69,6.5,6.0,o,0.53,0
8622,2022-01-17,Steven Adams,MEM,C,CHI,vs.,6.5,-115,8.16,1.66,6.5,2.0,o,0.58,0
8623,2022-01-19,Steven Adams,MEM,C,MIL,@,6.5,-105,8.7,2.2,6.5,4.0,o,0.62,0
8624,2022-01-21,Steven Adams,MEM,C,DEN,@,6.5,-110,7.4,0.9,6.5,4.0,o,0.59,0
8625,2022-01-23,Steven Adams,MEM,C,DAL,@,6.5,-125,7.5,1.0,6.5,5.0,o,0.55,0
8626,2022-01-26,Steven Adams,MEM,C,SAS,@,6.5,-122,9.5,3.0,6.5,,o,0.43,0
8627,2021-10-22,Svi Mykhailiuk,TOR,G,BOS,@,6.5,-120,3.99,-2.51,6.5,8.0,u,0.47,0
8628,2021-10-27,Svi Mykhailiuk,TOR,G,IND,vs.,6.5,100,6.29,-0.21,6.5,7.0,u,0.45,0
8629,2021-10-29,Svi Mykhailiuk,TOR,G,ORL,vs.,6.5,-105,6.24,-0.26,6.5,2.0,u,0.45,1
8630,2021-11-01,Svi Mykhailiuk,TOR,G,NYK,@,10.5,-110,6.39,-4.11,10.5,15.0,u,0.52,0
8631,2021-11-03,Svi Mykhailiuk,TOR,G,WAS,@,12.5,100,13.9,1.4,12.5,15.0,o,0.55,1
8632,2021-11-05,Svi Mykhailiuk,TOR,G,CLE,vs.,8.5,-110,8.73,0.23,8.5,3.0,o,0.49,0
8633,2021-11-10,Svi Mykhailiuk,TOR,G,BOS,@,7.5,100,8.24,0.74,7.5,10.0,o,0.45,1
8634,2021-11-11,Svi Mykhailiuk,TOR,G,PHI,@,7.5,-125,7.65,0.15,7.5,5.0,o,0.46,0
8635,2021-11-28,Svi Mykhailiuk,TOR,G,BOS,vs.,11.5,-115,6.93,-4.57,11.5,12.0,u,0.48,0
8636,2021-11-30,Svi Mykhailiuk,TOR,G,MEM,vs.,12.5,-120,12.1,-0.4,12.5,7.0,u,0.51,1
8637,2021-12-05,Svi Mykhailiuk,TOR,G,WAS,vs.,6.5,-115,7.09,0.59,6.5,5.0,o,0.53,0
8638,2021-12-08,Svi Mykhailiuk,TOR,G,OKC,vs.,7.5,-110,9.1,1.6,7.5,0.0,o,0.55,0
8639,2021-12-13,Svi Mykhailiuk,TOR,G,SAC,vs.,6.5,-110,7.29,0.79,6.5,11.0,o,0.49,1
8640,2021-12-14,Svi Mykhailiuk,TOR,G,BKN,@,7.5,100,7.9,0.4,7.5,2.0,o,0.53,0
8641,2021-12-26,Svi Mykhailiuk,TOR,G,CLE,@,14.5,105,11.5,-3.0,14.5,10.0,u,0.57,1
8642,2021-12-28,Svi Mykhailiuk,TOR,G,PHI,vs.,10.5,-105,10.7,0.2,10.5,9.0,o,0.58,0
8643,2022-01-11,Svi Mykhailiuk,TOR,G,PHO,vs.,6.5,-128,9.2,2.7,6.5,0.0,o,0.57,0
8644,2021-10-22,T.J. McConnell,IND,G,WAS,@,8.5,-130,8.55,0.06,8.5,9.0,o,0.47,1
8645,2021-10-25,T.J. McConnell,IND,G,MIL,vs.,8.5,-125,7.95,-0.55,8.5,7.0,u,0.45,1
8646,2021-10-27,T.J. McConnell,IND,G,TOR,@,7.5,-120,7.57,0.07,7.5,8.0,o,0.45,1
8647,2021-10-29,T.J. McConnell,IND,G,BKN,@,12.5,-110,10.3,-2.2,12.5,8.0,u,0.45,1
8648,2021-10-30,T.J. McConnell,IND,G,TOR,vs.,11.5,-128,7.7,-3.8,11.5,6.0,u,0.45,1
8649,2021-11-01,T.J. McConnell,IND,G,SAS,vs.,11.5,-115,8.1,-3.4,11.5,10.0,u,0.52,1
8650,2021-11-05,T.J. McConnell,IND,G,POR,@,10.5,-130,8.23,-2.27,10.5,19.0,u,0.49,0
8651,2021-11-11,T.J. McConnell,IND,G,UTH,@,8.5,-115,9.3,0.8,8.5,21.0,o,0.46,1
8652,2021-11-17,T.J. McConnell,IND,G,DET,@,8.5,100,9.6,1.1,8.5,6.0,o,0.5,0
8653,2021-11-19,T.J. McConnell,IND,G,CHA,@,7.5,-115,9.21,1.71,7.5,6.0,o,0.56,0
8654,2021-11-20,T.J. McConnell,IND,G,NOR,vs.,7.5,-105,8.08,0.58,7.5,6.0,o,0.56,0
8655,2021-11-26,T.J. McConnell,IND,G,TOR,vs.,7.5,-105,7.92,0.42,7.5,4.0,o,0.4,0
8656,2021-11-28,T.J. McConnell,IND,G,MIL,vs.,7.5,-115,7.6,0.1,7.5,10.0,o,0.48,1
8657,2021-11-29,T.J. McConnell,IND,G,MIN,@,9.5,-110,7.54,-1.96,9.5,8.0,u,0.49,1
8658,2021-12-01,T.J. McConnell,IND,G,ATL,vs.,8.5,-130,8.17,-0.33,8.5,0.0,u,0.49,1
8659,2021-11-12,Taj Gibson,NYK,F,CHA,@,4.5,110,4.48,-0.02,4.5,3.0,u,0.46,1
8660,2021-11-15,Taj Gibson,NYK,F,IND,vs.,4.5,-115,4.05,-0.45,4.5,2.0,u,0.47,1
8661,2021-12-02,Taj Gibson,NYK,F,CHI,vs.,3.5,-135,3.82,0.32,3.5,2.0,o,0.54,0
8662,2021-12-21,Taj Gibson,NYK,F,DET,vs.,4.5,-130,3.87,-0.63,4.5,9.0,u,0.63,0
8663,2022-01-02,Taj Gibson,NYK,F,TOR,@,6.5,-115,3.79,-2.71,6.5,5.0,u,0.56,1
8664,2022-01-06,Taj Gibson,NYK,F,BOS,vs.,4.5,-135,3.86,-0.64,4.5,6.0,u,0.58,0
8665,2022-01-17,Taj Gibson,NYK,F,CHA,vs.,4.5,-110,4.28,-0.22,4.5,1.0,u,0.58,1
8666,2022-01-18,Taj Gibson,NYK,F,MIN,vs.,4.5,-143,4.3,-0.2,4.5,5.0,u,0.63,0
8667,2022-01-20,Taj Gibson,NYK,F,NOR,vs.,3.5,-120,3.99,0.49,3.5,2.0,o,0.6,0
8668,2022-01-24,Taj Gibson,NYK,F,CLE,@,3.5,-115,2.2,-1.3,3.5,6.0,u,0.51,0
8669,2022-01-26,Taj Gibson,NYK,F,MIA,@,3.5,-133,1.9,-1.6,3.5,,u,0.43,0
8670,2021-11-15,Talen Horton-Tucker,LAL,G,CHI,vs.,12.5,-105,9.91,-2.59,12.5,28.0,u,0.47,0
8671,2021-11-17,Talen Horton-Tucker,LAL,G,MIL,@,15.5,-110,12.27,-3.23,15.5,25.0,u,0.5,0
8672,2021-11-19,Talen Horton-Tucker,LAL,G,BOS,@,14.5,-105,12.53,-1.97,14.5,2.0,u,0.56,1
8673,2021-11-21,Talen Horton-Tucker,LAL,G,DET,@,14.5,-122,10.9,-3.6,14.5,8.0,u,0.55,1
8674,2021-11-23,Talen Horton-Tucker,LAL,G,NYK,@,15.5,-120,12.9,-2.6,15.5,0.0,u,0.49,1
8675,2021-11-26,Talen Horton-Tucker,LAL,G,SAC,vs.,10.5,-105,12.23,1.73,10.5,7.0,o,0.4,0
8676,2021-11-28,Talen Horton-Tucker,LAL,G,DET,vs.,8.5,-120,13.5,5.0,8.5,12.0,o,0.48,1
8677,2021-11-30,Talen Horton-Tucker,LAL,G,SAC,@,14.5,-106,14.4,-0.1,14.5,2.0,u,0.51,1
8678,2021-12-03,Talen Horton-Tucker,LAL,G,LAC,vs.,10.5,-110,10.38,-0.12,10.5,8.0,u,0.55,1
8679,2021-12-07,Talen Horton-Tucker,LAL,G,BOS,vs.,10.5,-122,11.8,1.3,10.5,12.0,o,0.52,1
8680,2021-12-09,Talen Horton-Tucker,LAL,G,MEM,@,11.5,-112,11.17,-0.33,11.5,10.0,u,0.56,1
8681,2021-12-10,Talen Horton-Tucker,LAL,G,OKC,@,13.5,-114,10.41,-3.09,13.5,11.0,u,0.51,1
8682,2021-12-12,Talen Horton-Tucker,LAL,G,ORL,vs.,13.5,-111,11.3,-2.2,13.5,19.0,u,0.48,0
8683,2021-12-23,Talen Horton-Tucker,LAL,G,SAS,vs.,14.5,-125,13.9,-0.6,14.5,13.0,u,0.61,1
8684,2021-12-25,Talen Horton-Tucker,LAL,G,BKN,vs.,13.5,-105,14.6,1.1,13.5,14.0,o,0.6,1
8685,2021-12-28,Talen Horton-Tucker,LAL,G,HOU,@,10.5,-128,14.7,4.2,10.5,2.0,o,0.58,0
8686,2022-01-02,Talen Horton-Tucker,LAL,G,MIN,vs.,8.5,-125,10.3,1.8,8.5,6.0,o,0.56,0
8687,2022-01-04,Talen Horton-Tucker,LAL,G,SAC,vs.,9.5,-130,10.85,1.35,9.5,19.0,o,0.55,1
8688,2022-01-09,Talen Horton-Tucker,LAL,G,MEM,vs.,10.5,-115,12.8,2.3,10.5,13.0,o,0.61,1
8689,2022-01-12,Talen Horton-Tucker,LAL,G,SAC,@,12.5,-105,13.1,0.6,12.5,9.0,o,0.55,0
8690,2022-01-17,Talen Horton-Tucker,LAL,G,UTH,vs.,10.5,-125,9.5,-1.0,10.5,11.0,u,0.58,0
8691,2022-01-19,Talen Horton-Tucker,LAL,G,IND,vs.,9.5,-120,11.5,2.0,9.5,20.0,o,0.62,1
8692,2022-01-21,Talen Horton-Tucker,LAL,G,ORL,@,9.5,-120,11.8,2.3,9.5,2.0,o,0.59,0
8693,2022-01-25,Talen Horton-Tucker,LAL,G,BKN,@,7.5,-130,11.3,3.8,7.5,0.0,o,0.48,0
8694,2021-10-25,Taurean Prince,MIN,F,NOR,vs.,7.5,-125,8.95,1.45,7.5,5.0,o,0.45,0
8695,2021-10-27,Taurean Prince,MIN,F,MIL,@,7.5,-130,6.5,-1.0,7.5,2.0,u,0.45,1
8696,2021-10-30,Taurean Prince,MIN,F,DEN,vs.,5.5,100,8.41,2.91,5.5,0.0,o,0.45,0
8697,2021-12-01,Taurean Prince,MIN,F,WAS,@,7.5,-115,7.27,-0.23,7.5,5.0,u,0.49,1
8698,2021-12-03,Taurean Prince,MIN,F,BKN,@,9.5,-125,7.23,-2.27,9.5,11.0,u,0.55,0
8699,2021-12-08,Taurean Prince,MIN,F,UTH,vs.,6.5,110,7.15,0.65,6.5,9.0,o,0.55,1
8700,2021-12-10,Taurean Prince,MIN,F,CLE,vs.,6.5,-128,6.94,0.44,6.5,9.0,o,0.51,1
8701,2021-10-21,Terance Mann,LAC,G,GSW,@,10.5,-106,10.53,0.03,10.5,11.0,o,0.47,1
8702,2021-10-25,Terance Mann,LAC,G,POR,vs.,10.5,-120,12.39,1.89,10.5,13.0,o,0.45,1
8703,2021-10-27,Terance Mann,LAC,G,CLE,vs.,11.5,-115,11.15,-0.35,11.5,7.0,u,0.45,1
8704,2021-10-29,Terance Mann,LAC,G,POR,@,9.5,-120,11.2,1.7,9.5,9.0,o,0.45,0
8705,2021-11-01,Terance Mann,LAC,G,OKC,vs.,10.5,-128,11.34,0.84,10.5,10.0,o,0.52,0
8706,2021-11-03,Terance Mann,LAC,G,MIN,@,10.5,120,12.8,2.3,10.5,17.0,o,0.55,1
8707,2021-11-05,Terance Mann,LAC,G,MIN,@,10.5,-121,11.69,1.19,10.5,13.0,o,0.49,1
8708,2021-11-07,Terance Mann,LAC,G,CHA,vs.,11.5,-125,11.09,-0.41,11.5,17.0,u,0.46,0
8709,2021-11-09,Terance Mann,LAC,G,POR,vs.,11.5,-105,13.3,1.8,11.5,7.0,o,0.44,0
8710,2021-11-11,Terance Mann,LAC,G,MIA,vs.,11.5,-125,11.07,-0.43,11.5,0.0,u,0.46,1
8711,2021-11-13,Terance Mann,LAC,G,MIN,vs.,10.5,-120,9.1,-1.4,10.5,16.0,u,0.49,0
8712,2021-11-14,Terance Mann,LAC,G,CHI,vs.,10.5,-125,10.07,-0.43,10.5,8.0,u,0.47,1
8713,2021-11-21,Terance Mann,LAC,G,DAL,vs.,9.5,-113,10.38,0.88,9.5,7.0,o,0.55,0
8714,2021-11-23,Terance Mann,LAC,G,DAL,vs.,8.5,-125,10.54,2.04,8.5,7.0,o,0.49,0
8715,2021-11-28,Terance Mann,LAC,G,GSW,vs.,9.5,-105,9.88,0.38,9.5,8.0,o,0.48,0
8716,2021-11-29,Terance Mann,LAC,G,NOR,vs.,9.5,-125,10.4,0.9,9.5,6.0,o,0.49,0
8717,2021-12-01,Terance Mann,LAC,G,SAC,vs.,11.5,-105,11.23,-0.27,11.5,19.0,u,0.49,0
8718,2021-12-03,Terance Mann,LAC,G,LAL,@,9.5,100,11.43,1.93,9.5,2.0,o,0.55,0
8719,2021-12-04,Terance Mann,LAC,G,SAC,@,8.5,-125,10.62,2.12,8.5,9.0,o,0.55,1
8720,2021-12-06,Terance Mann,LAC,G,POR,@,8.5,-105,9.4,0.9,8.5,6.0,o,0.51,0
8721,2021-12-08,Terance Mann,LAC,G,BOS,vs.,11.5,-115,8.0,-3.5,11.5,10.0,u,0.55,1
8722,2021-12-11,Terance Mann,LAC,G,ORL,vs.,11.5,-115,10.54,-0.96,11.5,16.0,u,0.51,0
8723,2021-12-13,Terance Mann,LAC,G,PHO,vs.,11.5,-110,10.11,-1.39,11.5,17.0,u,0.49,0
8724,2021-12-15,Terance Mann,LAC,G,UTH,@,11.5,-128,12.5,1.0,11.5,3.0,o,0.57,0
8725,2021-12-18,Terance Mann,LAC,G,OKC,@,12.5,-115,12.4,-0.1,12.5,18.0,u,0.59,0
8726,2021-12-20,Terance Mann,LAC,G,SAS,vs.,11.5,-125,12.1,0.6,11.5,11.0,o,0.66,0
8727,2021-12-22,Terance Mann,LAC,G,SAC,@,13.5,-105,13.41,-0.09,13.5,13.0,u,0.6,1
8728,2021-12-26,Terance Mann,LAC,G,DEN,vs.,13.5,-125,14.1,0.6,13.5,11.0,o,0.57,0
8729,2021-12-27,Terance Mann,LAC,G,BKN,vs.,14.5,-122,11.63,-2.87,14.5,6.0,u,0.57,1
8730,2021-12-29,Terance Mann,LAC,G,BOS,@,12.5,-106,13.7,1.2,12.5,17.0,o,0.58,1
8731,2021-12-31,Terance Mann,LAC,G,TOR,@,12.5,-113,11.34,-1.16,12.5,18.0,u,0.57,0
8732,2022-01-01,Terance Mann,LAC,G,BKN,@,13.5,100,12.4,-1.1,13.5,19.0,u,0.57,0
8733,2022-01-03,Terance Mann,LAC,G,MIN,vs.,14.5,-125,12.63,-1.87,14.5,7.0,u,0.57,1
8734,2022-01-06,Terance Mann,LAC,G,PHO,@,12.5,-113,11.4,-1.1,12.5,8.0,u,0.58,1
8735,2022-01-08,Terance Mann,LAC,G,MEM,vs.,9.5,-128,12.9,3.4,9.5,9.0,o,0.62,0
8736,2022-01-09,Terance Mann,LAC,G,ATL,vs.,10.5,-105,10.8,0.3,10.5,10.0,o,0.61,0
8737,2022-01-11,Terance Mann,LAC,G,DEN,vs.,10.5,-105,12.3,1.8,10.5,13.0,o,0.57,1
8738,2022-01-13,Terance Mann,LAC,G,NOR,@,10.5,-115,11.85,1.35,10.5,15.0,o,0.54,1
8739,2022-01-15,Terance Mann,LAC,G,SAS,@,10.5,-128,11.8,1.3,10.5,6.0,o,0.53,0
8740,2022-01-19,Terance Mann,LAC,G,DEN,@,12.5,-105,10.0,-2.5,12.5,7.0,u,0.62,1
8741,2022-01-23,Terance Mann,LAC,G,NYK,@,7.5,-111,7.1,-0.4,7.5,9.0,u,0.55,0
8742,2022-01-25,Terance Mann,LAC,G,WAS,@,11.5,-115,10.9,-0.6,11.5,16.0,u,0.48,0
8743,2022-01-26,Terance Mann,LAC,G,ORL,@,11.5,-105,11.9,0.4,11.5,,o,0.43,0
8744,2021-10-20,Terence Davis,SAC,G,POR,@,9.5,-105,9.12,-0.38,9.5,6.0,u,0.33,1
8745,2021-10-27,Terence Davis,SAC,G,PHO,@,6.5,-115,6.2,-0.3,6.5,0.0,u,0.45,1
8746,2021-11-08,Terence Davis,SAC,G,PHO,vs.,9.5,-125,8.34,-1.17,9.5,13.0,u,0.44,0
8747,2021-11-28,Terence Davis,SAC,G,MEM,@,10.5,-110,8.97,-1.53,10.5,13.0,u,0.48,0
8748,2021-11-30,Terence Davis,SAC,G,LAL,vs.,10.5,-115,9.0,-1.5,10.5,8.0,u,0.51,1
8749,2021-12-01,Terence Davis,SAC,G,LAC,@,9.5,-125,8.04,-1.47,9.5,23.0,u,0.49,0
8750,2021-12-04,Terence Davis,SAC,G,LAC,vs.,11.5,-120,8.35,-3.15,11.5,28.0,u,0.55,0
8751,2021-12-10,Terence Davis,SAC,G,CHA,@,13.5,-110,9.81,-3.69,13.5,19.0,u,0.51,0
8752,2021-12-11,Terence Davis,SAC,G,CLE,@,13.5,-115,9.1,-4.4,13.5,9.0,u,0.51,1
8753,2021-12-13,Terence Davis,SAC,G,TOR,@,13.5,-140,8.71,-4.79,13.5,5.0,u,0.49,1
8754,2022-01-25,Terence Davis,SAC,G,BOS,@,17.5,-111,15.2,-2.3,17.5,7.0,u,0.48,1
8755,2021-10-20,Terrence Ross,ORL,G,SAS,@,14.5,-120,15.79,1.29,14.5,15.0,o,0.33,1
8756,2021-10-22,Terrence Ross,ORL,G,NYK,vs.,13.5,-113,14.03,0.53,13.5,12.0,o,0.47,0
8757,2021-10-24,Terrence Ross,ORL,G,NYK,@,12.5,-110,11.68,-0.82,12.5,22.0,u,0.43,0
8758,2021-10-25,Terrence Ross,ORL,G,MIA,@,12.5,-115,11.96,-0.54,12.5,0.0,u,0.45,1
8759,2021-10-27,Terrence Ross,ORL,G,CHA,vs.,12.5,-105,13.4,0.9,12.5,18.0,o,0.45,1
8760,2021-10-29,Terrence Ross,ORL,G,TOR,@,12.5,-125,15.0,2.5,12.5,9.0,o,0.45,0
8761,2021-11-03,Terrence Ross,ORL,G,BOS,vs.,12.5,-120,12.9,0.4,12.5,8.0,o,0.55,0
8762,2021-11-05,Terrence Ross,ORL,G,SAS,vs.,11.5,-105,15.47,3.97,11.5,2.0,o,0.49,0
8763,2021-11-07,Terrence Ross,ORL,G,UTH,vs.,9.5,-105,11.77,2.27,9.5,4.0,o,0.46,0
8764,2021-11-10,Terrence Ross,ORL,G,BKN,vs.,8.5,-125,11.4,2.9,8.5,17.0,o,0.45,1
